date,max_temp,min_temp,mean_temp,mean_rh,events,cloud_cover
2007-09-01,60,51,56,75,NA,4
2007-09-02,60,53,56,82,Rain,4
2007-09-03,57,51,54,78,NA,6
2007-09-04,64,50,57,80,Rain,6
2007-09-05,53,48,50,90,Rain,7
2007-09-06,57,42,50,69,NA,1
2007-09-07,59,41,50,77,NA,4
2007-09-08,59,46,52,80,NA,5
2007-09-09,55,50,52,88,Rain,7
2007-09-10,59,50,54,82,Rain,4
2007-09-11,57,50,54,78,NA,3
2007-09-12,59,42,50,78,NA,2
2007-09-13,62,44,53,77,NA,4
2007-09-14,62,51,56,78,NA,5
2007-09-15,66,50,58,83,Fog,4
2007-09-16,60,55,58,92,Rain,6
2007-09-17,64,51,58,87,Fog,4
2007-09-18,66,53,60,86,Rain,4
2007-09-19,66,51,58,82,Rain,4
2007-09-20,62,57,60,79,Rain,5
2007-09-21,64,53,58,74,NA,3
2007-09-22,68,50,59,83,NA,4
2007-09-23,66,55,62,89,Rain,6
2007-09-24,66,51,58,86,Rain-Thunderstorm,4
2007-09-25,59,50,54,86,Rain,3
2007-09-26,60,48,54,76,NA,3
2007-09-27,59,46,52,70,Rain,2
2007-09-28,59,44,52,71,NA,2
2007-09-29,60,46,53,75,NA,3
2007-09-30,62,53,58,84,Rain,6
2007-10-01,NA,NA,NA,NA,NA,NA
2007-10-01,64,53,58,87,Rain-Thunderstorm,5
2007-10-02,62,53,58,75,Rain,5
2007-10-03,57,48,52,73,Rain-Thunderstorm,3
2007-10-04,60,42,51,70,NA,3
2007-10-05,62,51,56,75,Rain,3
2007-10-06,64,48,56,76,NA,2
2007-10-07,69,48,58,82,NA,3
2007-10-08,69,57,63,84,Rain,5
2007-10-09,64,57,60,86,Rain,5
2007-10-10,64,59,62,91,Rain,5
2007-10-11,62,53,58,80,Rain,4
2007-10-12,62,51,56,73,Rain,4
2007-10-13,64,51,58,82,Rain,6
2007-10-14,60,51,56,71,Rain,4
2007-10-15,62,51,56,77,Rain,5
2007-10-16,62,55,58,75,Rain,3
2007-10-17,66,55,62,84,Rain,5
2007-10-18,59,48,54,84,Rain,5
2007-10-19,57,44,50,71,Rain,2
2007-10-20,59,44,52,78,Rain,4
2007-10-21,60,55,58,73,NA,4
2007-10-22,60,53,58,80,Rain,5
2007-10-23,66,53,60,80,NA,4
2007-10-24,62,57,60,90,Rain,6
2007-10-25,60,55,58,75,NA,3
2007-10-26,60,55,58,72,NA,6
2007-10-27,62,53,58,73,Rain,5
2007-10-28,60,50,55,78,Rain,6
2007-10-29,64,50,57,71,NA,4
2007-10-30,64,48,56,68,NA,1
2007-10-31,66,50,58,72,NA,1
2007-11-01,68,50,59,82,Rain,5
2007-11-02,66,57,62,81,NA,6
2007-11-03,69,53,61,79,NA,4
2007-11-04,64,60,62,86,Rain,6
2007-11-05,64,57,60,83,Rain,7
2007-11-06,57,51,54,86,Rain,6
2007-11-07,62,51,56,84,Rain,5
2007-11-08,62,53,58,67,NA,5
2007-11-09,64,55,60,68,NA,3
2007-11-10,64,48,56,76,NA,2
2007-11-11,69,48,58,72,NA,1
2007-11-12,66,51,58,77,Rain,3
2007-11-13,64,51,58,76,Rain,4
2007-11-14,60,51,56,76,Rain,4
2007-11-15,62,53,58,67,NA,3
2007-11-16,64,55,60,81,Rain,6
2007-11-17,66,51,58,75,NA,3
2007-11-18,66,57,62,75,NA,5
2007-11-19,66,51,58,83,NA,3
2007-11-20,68,55,62,81,NA,3
2007-11-21,69,53,61,81,NA,2
2007-11-22,66,53,60,80,NA,3
2007-11-23,69,53,61,77,Rain,5
2007-11-24,69,57,63,82,Rain,6
2007-11-25,68,59,64,81,NA,2
2007-11-26,66,59,62,75,NA,4
2007-11-27,66,57,62,71,NA,5
2007-11-28,68,55,62,75,Rain,4
2007-11-29,64,53,58,77,Rain,6
2007-11-30,66,57,62,77,Rain,5
2007-12-01,69,53,61,78,NA,3
2007-12-02,71,59,65,84,Rain,6
2007-12-03,68,59,64,79,NA,4
2007-12-04,71,57,64,69,NA,6
2007-12-05,69,59,64,86,Rain,6
2007-12-06,71,62,66,93,Rain,7
2007-12-07,69,57,63,72,Rain,6
2007-12-08,75,55,65,70,Rain,3
2007-12-09,68,64,66,88,Rain,6
2007-12-10,69,66,68,82,Rain,6
2007-12-11,68,64,66,81,Rain,7
2007-12-12,71,62,66,80,Rain,5
2007-12-13,73,60,66,79,NA,4
2007-12-14,75,59,67,74,NA,5
2007-12-15,71,60,66,74,NA,6
2007-12-16,73,60,66,72,Rain,5
2007-12-17,75,62,68,81,Rain,5
2007-12-18,77,66,72,87,Rain,6
2007-12-19,71,62,66,84,Rain,7
2007-12-20,68,60,64,75,Rain,5
2007-12-21,68,57,62,82,Rain,5
2007-12-22,69,59,64,73,Rain,6
2007-12-23,71,55,63,67,NA,3
2007-12-24,75,59,67,71,Rain,3
2007-12-25,73,59,66,84,Rain,7
2007-12-26,66,53,60,70,Rain,4
2007-12-27,68,55,62,65,Rain,3
2007-12-28,71,59,65,71,NA,5
2007-12-29,71,60,66,75,NA,3
2007-12-30,71,57,64,72,NA,1
2007-12-31,75,60,68,80,Rain,5
2008-01-01,75,60,68,69,NA,3
2008-01-02,75,60,68,70,NA,3
2008-01-03,75,57,66,77,NA,2
2008-01-04,75,62,68,73,NA,5
2008-01-05,75,62,68,69,NA,7
2008-01-06,77,64,70,74,NA,6
2008-01-07,77,66,72,79,NA,5
2008-01-08,73,64,68,86,Rain,6
2008-01-09,71,64,68,88,Rain,6
2008-01-10,71,64,68,75,Rain,3
2008-01-11,77,62,70,61,NA,3
2008-01-12,75,60,68,61,NA,3
2008-01-13,77,57,67,66,NA,1
2008-01-14,77,59,68,71,NA,2
2008-01-15,77,62,70,74,NA,3
2008-01-16,78,68,73,74,NA,4
2008-01-17,73,66,70,76,NA,5
2008-01-18,78,64,71,75,NA,4
2008-01-19,82,64,73,60,NA,2
2008-01-20,80,60,70,64,Rain,5
2008-01-21,73,69,71,91,Rain,7
2008-01-22,78,69,74,84,Rain,6
2008-01-23,71,64,68,79,Rain,6
2008-01-24,78,62,70,67,NA,3
2008-01-25,78,62,70,71,NA,3
2008-01-26,78,59,68,67,NA,1
2008-01-27,73,60,66,69,NA,1
2008-01-28,75,64,70,72,NA,3
2008-01-29,77,66,72,72,NA,4
2008-01-30,80,64,72,75,NA,2
2008-01-31,78,68,73,71,NA,4
2008-02-01,77,66,72,73,NA,4
2008-02-02,80,64,72,75,NA,4
2008-02-03,75,66,70,82,Rain,5
2008-02-04,80,62,71,79,NA,3
2008-02-05,78,62,71,62,NA,2
2008-02-06,75,53,64,55,NA,1
2008-02-07,75,53,64,57,NA,1
2008-02-08,77,57,67,66,NA,2
2008-02-09,77,57,67,75,NA,4
2008-02-10,78,68,74,88,Rain,6
2008-02-11,78,66,72,78,NA,5
2008-02-12,75,62,68,77,Rain,4
2008-02-13,77,60,68,71,NA,3
2008-02-14,69,64,66,83,Rain,5
2008-02-15,73,60,66,74,Rain,5
2008-02-16,71,59,65,69,Rain,4
2008-02-17,73,62,68,67,NA,5
2008-02-18,73,64,68,66,NA,6
2008-02-19,75,59,67,75,NA,4
2008-02-20,75,62,68,72,NA,3
2008-02-21,75,60,68,67,Rain,5
2008-02-22,71,64,68,73,Rain,6
2008-02-23,68,64,66,89,Rain,7
2008-02-24,75,66,70,89,Rain,6
2008-02-25,75,64,70,78,Rain,4
2008-02-26,73,62,68,70,NA,3
2008-02-27,71,59,65,65,NA,4
2008-02-28,75,60,68,74,NA,2
2008-02-29,77,60,68,75,NA,3
2008-03-01,75,68,72,89,Rain,7
2008-03-02,71,66,68,84,Rain,6
2008-03-03,75,60,68,77,NA,3
2008-03-04,68,60,64,79,Rain,7
2008-03-05,69,60,64,75,Rain,5
2008-03-06,71,57,64,73,Rain,4
2008-03-07,71,59,65,82,NA,3
2008-03-08,73,57,65,78,NA,2
2008-03-09,71,57,64,79,NA,2
2008-03-10,73,60,66,74,NA,2
2008-03-11,75,60,68,80,Rain,3
2008-03-12,71,62,66,71,NA,4
2008-03-13,75,59,67,74,NA,4
2008-03-14,75,62,70,80,NA,5
2008-03-15,75,59,67,75,NA,3
2008-03-16,73,64,68,76,NA,3
2008-03-17,75,59,67,68,NA,0
2008-03-18,73,60,66,77,NA,3
2008-03-19,71,60,66,76,NA,3
2008-03-20,73,60,66,79,NA,3
2008-03-21,75,57,66,82,Fog,1
2008-03-22,73,59,66,78,NA,2
2008-03-23,77,55,66,76,Rain,2
2008-03-24,75,62,68,76,Rain,5
2008-03-25,73,59,66,74,NA,5
2008-03-26,75,60,68,74,NA,4
2008-03-27,75,60,68,75,NA,2
2008-03-28,75,62,68,75,Rain,5
2008-03-29,73,62,68,70,NA,5
2008-03-30,77,64,70,72,NA,5
2008-03-31,71,66,68,80,NA,5
2008-04-01,71,66,68,87,Rain,7
2008-04-02,69,60,64,67,NA,3
2008-04-03,69,53,61,85,Rain,5
2008-04-04,71,57,64,67,NA,3
2008-04-05,71,55,63,75,NA,5
2008-04-06,71,55,63,81,NA,3
2008-04-07,71,57,64,81,NA,4
2008-04-08,69,57,63,70,NA,3
2008-04-09,68,51,60,64,NA,1
2008-04-10,69,48,58,74,NA,1
2008-04-11,69,50,60,80,NA,2
2008-04-12,68,53,60,77,Rain,5
2008-04-13,66,59,62,77,Rain,4
2008-04-14,68,60,64,90,Rain,6
2008-04-15,68,64,66,91,Rain-Thunderstorm,5
2008-04-16,69,60,64,93,NA,6
2008-04-17,69,60,66,89,Rain,5
2008-04-18,68,59,64,82,Rain,4
2008-04-19,64,53,60,69,NA,5
2008-04-20,60,46,53,65,NA,3
2008-04-21,62,44,53,73,NA,1
2008-04-22,66,57,62,84,Rain,6
2008-04-23,64,57,60,77,Rain,6
2008-04-24,66,60,63,76,NA,6
2008-04-25,64,55,60,84,NA,5
2008-04-26,68,55,62,81,NA,6
2008-04-27,69,60,66,93,Fog-Rain,5
2008-04-28,71,57,64,93,Fog,6
2008-04-29,68,64,66,93,Rain,6
2008-04-30,68,59,64,84,Rain,4
2008-05-01,62,55,58,81,Rain,5
2008-05-02,64,55,60,74,Rain,4
2008-05-03,59,51,56,74,Rain,5
2008-05-04,59,50,54,91,Rain,6
2008-05-05,66,55,60,88,Rain,5
2008-05-06,60,51,56,82,Rain,4
2008-05-07,60,46,53,79,NA,2
2008-05-08,62,42,52,84,NA,3
2008-05-09,62,50,56,90,Fog-Rain,5
2008-05-10,64,51,58,90,Rain,4
2008-05-11,64,57,60,82,Rain,3
2008-05-12,60,48,55,76,NA,1
2008-05-13,59,44,52,77,NA,1
2008-05-14,62,48,55,86,Rain,4
2008-05-15,62,46,54,89,Fog,1
2008-05-16,60,44,52,95,Fog,2
2008-05-17,62,42,52,90,NA,1
2008-05-18,62,44,53,87,NA,2
2008-05-19,62,50,56,87,Rain,4
2008-05-20,60,53,56,82,Rain,4
2008-05-21,59,51,55,84,Rain,4
2008-05-22,60,48,54,81,NA,6
2008-05-23,64,46,55,84,NA,4
2008-05-24,60,51,56,79,NA,5
2008-05-25,60,44,52,79,NA,4
2008-05-26,57,50,54,88,Rain,6
2008-05-27,59,46,52,78,NA,2
2008-05-28,59,44,52,81,NA,1
2008-05-29,59,39,49,86,NA,1
2008-05-30,60,44,52,90,Rain,4
2008-05-31,60,50,55,92,Fog-Rain,4
2008-06-01,62,46,54,92,Fog-Rain,5
2008-06-02,60,51,56,88,Rain,4
2008-06-03,59,44,52,84,Rain,2
2008-06-04,59,46,54,74,Rain,3
2008-06-05,59,39,49,78,NA,4
2008-06-06,60,50,55,82,Rain,5
2008-06-07,62,50,56,86,Rain,5
2008-06-08,60,48,54,72,Rain,4
2008-06-09,60,53,56,78,Rain,4
2008-06-10,62,48,56,85,NA,3
2008-06-11,59,46,52,83,NA,7
2008-06-12,60,51,56,76,NA,6
2008-06-13,62,50,58,84,NA,6
2008-06-14,62,51,56,87,Rain,5
2008-06-15,64,53,58,90,Rain,4
2008-06-16,64,59,62,89,Rain,6
2008-06-17,62,57,60,93,Rain,6
2008-06-18,57,50,54,71,NA,4
2008-06-19,55,48,52,78,NA,6
2008-06-20,57,48,52,82,NA,4
2008-06-21,60,48,54,89,Rain,4
2008-06-22,62,55,60,93,Rain,6
2008-06-23,57,50,54,83,Rain,5
2008-06-24,55,46,50,77,Rain,5
2008-06-25,59,50,54,78,Rain-Thunderstorm,5
2008-06-26,59,51,55,82,Rain,5
2008-06-27,59,48,54,83,Rain-Thunderstorm,5
2008-06-28,55,46,50,79,Rain-Thunderstorm,6
2008-06-29,55,44,50,84,Rain,4
2008-06-30,55,44,50,81,Rain,2
2008-07-01,57,46,52,90,Rain,5
2008-07-02,60,46,53,82,Rain,4
2008-07-03,64,48,56,86,Rain,4
2008-07-04,59,50,54,83,Rain,4
2008-07-05,51,42,46,75,Rain-Thunderstorm,5
2008-07-06,53,42,48,69,Rain-Thunderstorm,3
2008-07-07,55,35,45,87,Rain,3
2008-07-08,53,35,44,78,NA,1
2008-07-09,53,37,45,85,NA,0
2008-07-10,57,35,46,88,Rain,2
2008-07-11,59,51,55,89,Rain,6
2008-07-12,60,53,58,90,Rain,6
2008-07-13,59,46,52,92,NA,2
2008-07-14,57,42,50,92,Fog,5
2008-07-15,55,46,50,87,NA,5
2008-07-16,55,46,50,91,Rain,6
2008-07-17,60,51,56,92,Rain,6
2008-07-18,62,53,58,94,Rain,6
2008-07-19,64,55,60,91,Rain,5
2008-07-20,60,50,55,85,Rain,5
2008-07-21,57,48,52,79,Rain,3
2008-07-22,59,50,54,90,Rain,6
2008-07-23,59,53,56,80,Rain,4
2008-07-24,57,50,54,84,Rain,3
2008-07-25,53,42,48,78,NA,3
2008-07-26,55,46,50,88,Rain,6
2008-07-27,53,50,52,88,Rain,7
2008-07-28,59,46,52,83,Rain,5
2008-07-29,57,50,54,93,Rain,6
2008-07-30,60,55,58,92,Rain,5
2008-07-31,60,53,56,81,Rain,5
2008-08-01,59,51,55,79,Rain,5
2008-08-02,57,50,54,87,Rain,6
2008-08-03,59,51,56,85,Rain,5
2008-08-04,59,48,54,84,Rain,3
2008-08-05,55,46,50,79,Rain,3
2008-08-06,57,50,54,82,Rain,3
2008-08-07,57,44,50,80,NA,5
2008-08-08,62,51,56,87,Rain,5
2008-08-09,53,42,48,87,Rain,5
2008-08-10,51,37,44,70,NA,2
2008-08-11,55,42,48,76,Rain,4
2008-08-12,60,51,56,87,Rain,6
2008-08-13,55,48,52,83,Rain,4
2008-08-14,57,48,52,78,Rain-Thunderstorm,4
2008-08-15,59,48,54,85,Rain-Thunderstorm,6
2008-08-16,57,46,52,81,Rain-Thunderstorm,4
2008-08-17,50,44,47,90,Rain,5
2008-08-18,53,42,48,80,Rain,4
2008-08-19,53,46,50,80,Rain,4
2008-08-20,55,42,48,82,Rain,4
2008-08-21,59,50,54,84,Rain,5
2008-08-22,59,48,54,85,NA,3
2008-08-23,59,51,55,89,Rain,6
2008-08-24,62,51,56,92,Rain,6
2008-08-25,62,48,55,92,Fog,4
2008-08-26,60,53,56,90,Rain,3
2008-08-27,59,51,55,87,NA,4
2008-08-28,59,53,56,83,Rain,3
2008-08-29,59,48,54,86,NA,4
2008-08-30,57,48,52,84,NA,5
2008-08-31,59,46,52,78,NA,4
2008-09-01,60,46,53,82,Rain,4
2008-09-02,60,46,53,83,Rain,3
2008-09-03,59,48,54,86,NA,4
2008-09-04,64,48,56,84,NA,3
2008-09-05,57,46,52,88,Fog,5
2008-09-06,57,46,52,77,NA,4
2008-09-07,62,42,52,80,NA,3
2008-09-08,62,55,58,88,Rain,6
2008-09-09,64,50,58,90,NA,5
2008-09-10,59,48,54,81,Rain-Thunderstorm,4
2008-09-11,60,51,56,80,Rain,5
2008-09-12,60,51,56,83,Rain,4
2008-09-13,57,48,52,83,Rain,3
2008-09-14,59,51,55,75,Rain,4
2008-09-15,62,44,53,88,Fog,3
2008-09-16,62,50,56,86,NA,3
2008-09-17,60,51,56,78,Rain,5
2008-09-18,59,51,55,79,Rain,4
2008-09-19,60,51,56,81,Rain,4
2008-09-20,62,50,56,79,NA,3
2008-09-21,60,46,53,79,NA,2
2008-09-22,62,51,56,81,Rain,4
2008-09-23,66,53,60,84,NA,6
2008-09-24,64,53,58,76,NA,4
2008-09-25,62,53,58,81,Rain,5
2008-09-26,59,51,55,68,NA,2
2008-09-27,62,48,55,78,Rain,5
2008-09-28,60,50,56,65,Rain,3
2008-09-29,62,44,53,80,Rain,4
2008-09-30,60,53,56,76,Rain,4
2008-10-01,59,48,54,66,Rain,4
2008-10-02,59,50,54,69,Rain,4
2008-10-03,60,53,56,74,NA,5
2008-10-04,64,57,60,77,NA,4
2008-10-05,62,59,60,81,NA,5
2008-10-06,62,59,60,91,Rain,7
2008-10-07,68,57,62,85,Rain,6
2008-10-08,60,53,56,75,Rain,4
2008-10-09,59,51,55,75,Rain,4
2008-10-10,59,50,54,67,Rain,4
2008-10-11,59,53,56,77,Rain,6
2008-10-12,66,48,57,74,NA,5
2008-10-13,64,48,56,76,NA,2
2008-10-14,66,50,58,77,NA,4
2008-10-15,66,50,58,79,NA,3
2008-10-16,68,57,62,86,Rain,6
2008-10-17,60,53,58,82,Rain,5
2008-10-18,60,53,56,75,Rain,5
2008-10-19,60,51,56,76,Rain,3
2008-10-20,62,50,56,78,NA,2
2008-10-21,64,51,58,70,NA,4
2008-10-22,66,51,58,75,NA,4
2008-10-23,66,55,60,87,Rain,6
2008-10-24,66,59,62,82,Rain,6
2008-10-25,64,55,60,85,Rain,6
2008-10-26,59,50,54,75,Rain,4
2008-10-27,60,42,51,69,Rain,3
2008-10-28,62,57,60,83,Rain,6
2008-10-29,60,55,58,82,Rain,6
2008-10-30,59,53,56,66,Rain,4
2008-10-31,60,53,56,67,Rain,5
2008-11-01,60,53,56,71,Rain,6
2008-11-02,64,55,60,78,Rain,5
2008-11-03,66,51,58,77,NA,5
2008-11-04,66,57,62,78,NA,6
2008-11-05,60,51,56,77,Rain,5
2008-11-06,62,51,56,68,Rain,5
2008-11-07,60,50,55,70,Rain,4
2008-11-08,64,46,55,67,NA,4
2008-11-09,64,55,60,69,NA,4
2008-11-10,64,55,60,72,NA,5
2008-11-11,68,51,60,77,NA,4
2008-11-12,69,51,60,83,NA,3
2008-11-13,64,57,60,85,NA,5
2008-11-14,71,57,64,76,NA,6
2008-11-15,69,57,64,72,NA,3
2008-11-16,68,57,62,67,NA,4
2008-11-17,64,55,60,81,Rain,4
2008-11-18,64,55,60,67,Rain,3
2008-11-19,62,55,58,60,NA,4
2008-11-20,66,53,62,64,NA,2
2008-11-21,68,46,57,67,NA,1
2008-11-22,69,57,63,67,NA,3
2008-11-23,69,62,66,80,Rain,4
2008-11-24,66,62,64,92,Rain,8
2008-11-25,71,60,66,83,Rain,5
2008-11-26,71,59,65,79,Rain,3
2008-11-27,66,57,62,68,NA,4
2008-11-28,71,57,64,73,NA,2
2008-11-29,69,55,62,78,NA,3
2008-11-30,77,59,68,76,NA,2
2008-12-01,68,60,64,84,Rain,5
2008-12-02,68,59,64,79,Rain,5
2008-12-03,71,60,66,75,NA,4
2008-12-04,73,57,65,73,NA,2
2008-12-05,71,60,66,77,Rain,2
2008-12-06,66,55,60,66,NA,2
2008-12-07,75,55,65,64,NA,1
2008-12-08,68,57,62,76,Rain,2
2008-12-09,69,60,64,87,Rain,5
2008-12-10,68,59,64,77,Rain,5
2008-12-11,64,59,62,65,NA,6
2008-12-12,69,57,63,72,NA,4
2008-12-13,69,57,63,65,NA,3
2008-12-14,71,59,65,73,Rain,3
2008-12-15,71,62,66,82,Rain,5
2008-12-16,78,62,70,75,Rain,4
2008-12-17,66,59,62,71,Rain,5
2008-12-18,69,59,64,62,NA,3
2008-12-19,75,57,66,70,NA,3
2008-12-20,75,59,68,79,Rain,3
2008-12-21,69,57,63,72,Rain,3
2008-12-22,73,57,65,68,NA,4
2008-12-23,71,55,63,73,Rain,4
2008-12-24,66,55,60,87,Rain,7
2008-12-25,68,60,64,62,NA,4
2008-12-26,73,51,62,64,NA,1
2008-12-27,73,57,65,73,NA,2
2008-12-28,73,57,65,74,NA,1
2008-12-29,69,62,66,87,Rain,6
2008-12-30,71,62,68,84,Rain,5
2008-12-31,75,59,67,78,Rain,2
2009-01-01,75,64,70,73,NA,3
2009-01-02,77,64,70,85,Rain,4
2009-01-03,78,62,70,81,Rain,5
2009-01-04,69,60,64,62,NA,2
2009-01-05,69,55,62,70,NA,1
2009-01-06,71,55,63,70,NA,1
2009-01-07,71,55,63,73,NA,2
2009-01-08,78,59,68,72,NA,3
2009-01-09,78,64,71,77,NA,3
2009-01-10,73,66,70,82,Rain,3
2009-01-11,71,60,66,80,Rain,4
2009-01-12,75,60,68,70,NA,1
2009-01-13,71,64,68,79,NA,3
2009-01-14,75,62,68,74,NA,1
2009-01-15,73,57,65,70,NA,2
2009-01-16,71,62,66,70,NA,5
2009-01-17,75,62,68,70,NA,4
2009-01-18,69,59,64,73,Rain,4
2009-01-19,68,59,64,68,Rain,3
2009-01-20,69,60,64,69,Rain,3
2009-01-21,69,57,63,70,NA,3
2009-01-22,75,53,64,74,NA,2
2009-01-23,77,57,67,74,NA,2
2009-01-24,75,59,67,73,NA,1
2009-01-25,75,59,67,77,NA,2
2009-01-26,75,64,70,73,NA,3
2009-01-27,73,66,70,76,Rain,5
2009-01-28,73,59,66,69,NA,3
2009-01-29,71,59,65,70,NA,2
2009-01-30,71,62,66,70,NA,5
2009-01-31,73,66,70,76,NA,6
2009-02-01,73,66,70,76,Rain,5
2009-02-02,73,66,70,72,NA,4
2009-02-03,80,64,72,66,NA,3
2009-02-04,78,60,69,75,NA,2
2009-02-05,78,64,71,71,NA,2
2009-02-06,80,64,72,66,NA,2
2009-02-07,78,60,69,74,NA,1
2009-02-08,78,66,72,74,NA,5
2009-02-09,78,64,71,82,Rain,5
2009-02-10,78,71,74,87,Rain,6
2009-02-11,80,68,74,87,Rain,4
2009-02-12,82,71,76,82,Rain,5
2009-02-13,71,62,68,74,Rain,5
2009-02-14,64,57,60,82,Rain,4
2009-02-15,73,57,65,67,NA,1
2009-02-16,73,62,68,75,Rain,3
2009-02-17,78,62,70,74,NA,3
2009-02-18,75,62,68,87,Rain,4
2009-02-19,78,64,71,82,Rain,3
2009-02-20,73,69,71,93,Rain,6
2009-02-21,75,68,72,84,NA,5
2009-02-22,73,64,68,79,Rain,4
2009-02-23,71,62,66,71,Rain,2
2009-02-24,71,60,66,75,Rain,3
2009-02-25,71,59,65,71,NA,2
2009-02-26,71,55,63,74,NA,2
2009-02-27,73,60,66,77,Rain,2
2009-02-28,73,64,68,90,Rain,5
2009-03-01,77,62,70,81,NA,2
2009-03-02,73,64,68,79,NA,2
2009-03-03,71,62,66,77,NA,2
2009-03-04,71,62,66,67,NA,2
2009-03-05,69,66,68,76,Rain,5
2009-03-06,77,68,72,90,Rain,6
2009-03-07,75,66,70,84,NA,3
2009-03-08,71,64,68,73,Rain,3
2009-03-09,68,62,65,69,Rain,2
2009-03-10,68,60,64,64,Rain,2
2009-03-11,66,59,62,70,Rain,4
2009-03-12,66,53,60,75,Rain,3
2009-03-13,68,59,64,80,Rain,4
2009-03-14,66,53,60,83,Rain,3
2009-03-15,71,57,64,69,NA,2
2009-03-16,71,57,64,71,NA,2
2009-03-17,75,57,66,77,NA,2
2009-03-18,73,60,66,83,NA,4
2009-03-19,71,62,66,82,Rain,3
2009-03-20,68,62,65,69,NA,5
2009-03-21,69,60,64,68,NA,4
2009-03-22,69,55,62,75,NA,2
2009-03-23,68,57,62,67,NA,2
2009-03-24,66,50,58,68,NA,2
2009-03-25,69,48,58,79,NA,1
2009-03-26,68,57,62,74,NA,4
2009-03-27,68,50,59,75,NA,2
2009-03-28,69,51,60,78,NA,1
2009-03-29,69,53,61,80,NA,2
2009-03-30,69,51,60,78,NA,3
2009-03-31,68,60,64,73,NA,4
2009-04-01,69,57,63,64,Rain,1
2009-04-02,66,48,57,61,NA,1
2009-04-03,68,48,58,73,NA,2
2009-04-04,71,50,60,71,NA,2
2009-04-05,71,53,62,72,NA,1
2009-04-06,71,53,62,76,Rain,2
2009-04-07,69,59,64,76,NA,2
2009-04-08,64,53,58,78,Rain,3
2009-04-09,59,50,54,76,Rain,4
2009-04-10,64,41,52,76,NA,1
2009-04-11,64,50,57,87,Rain,3
2009-04-12,64,59,62,72,NA,6
2009-04-13,68,55,62,78,NA,3
2009-04-14,68,57,62,83,Rain,4
2009-04-15,69,55,62,78,NA,2
2009-04-16,69,53,61,73,NA,2
2009-04-17,66,51,58,79,NA,3
2009-04-18,68,57,62,69,NA,3
2009-04-19,66,59,62,74,Rain,5
2009-04-20,64,57,60,90,Rain,5
2009-04-21,60,51,56,70,Rain,2
2009-04-22,62,48,55,72,NA,3
2009-04-23,64,50,57,69,NA,2
2009-04-24,68,59,64,67,NA,3
2009-04-25,68,62,65,79,Rain,3
2009-04-26,66,60,63,90,Rain,5
2009-04-27,71,64,68,83,NA,4
2009-04-28,71,64,68,85,Rain,5
2009-04-29,68,60,64,84,Rain,4
2009-04-30,66,55,60,80,Rain,2
2009-05-01,64,51,58,76,Rain,1
2009-05-02,55,50,52,86,Rain,3
2009-05-03,62,48,55,71,NA,1
2009-05-04,60,44,52,79,NA,2
2009-05-05,64,46,55,80,Rain,3
2009-05-06,62,53,58,76,Rain,3
2009-05-07,60,46,53,81,Rain,3
2009-05-08,57,50,54,89,Rain-Thunderstorm,3
2009-05-09,57,50,54,79,Rain-Hail,3
2009-05-10,59,48,54,84,Rain,4
2009-05-11,53,48,50,86,Rain,5
2009-05-12,55,48,52,84,Rain,3
2009-05-13,60,46,53,81,Rain,1
2009-05-14,62,48,55,85,Rain,3
2009-05-15,64,46,55,85,NA,3
2009-05-16,68,55,62,87,NA,2
2009-05-17,68,53,62,87,Rain,3
2009-05-18,64,51,58,86,Fog-Rain,2
2009-05-19,60,51,56,75,Rain,3
2009-05-20,55,44,50,77,Rain,3
2009-05-21,51,41,46,73,Rain,2
2009-05-22,57,37,47,83,Rain,3
2009-05-23,55,41,48,73,NA,1
2009-05-24,57,42,50,82,Rain,4
2009-05-25,59,50,54,83,Rain,3
2009-05-26,57,51,54,75,NA,2
2009-05-27,62,50,56,81,NA,1
2009-05-28,59,44,52,84,NA,4
2009-05-29,60,44,52,90,Fog-Rain,2
2009-05-30,60,50,55,91,Rain,3
2009-05-31,57,41,49,77,Rain,2
2009-06-01,51,39,45,66,NA,1
2009-06-02,53,41,47,79,NA,1
2009-06-03,55,35,45,85,NA,1
2009-06-04,55,33,44,84,NA,1
2009-06-05,57,33,45,87,Fog,3
2009-06-06,57,48,52,83,Rain,3
2009-06-07,53,44,48,85,NA,2
2009-06-08,55,42,48,76,NA,3
2009-06-09,57,51,54,88,Rain,4
2009-06-10,60,51,56,94,Rain,6
2009-06-11,62,53,58,89,Fog-Rain,4
2009-06-12,59,55,57,91,Rain,5
2009-06-13,60,48,54,86,Rain,3
2009-06-14,57,50,54,89,Rain,5
2009-06-15,59,51,56,86,Rain,3
2009-06-16,57,48,52,79,Rain,3
2009-06-17,51,37,44,71,NA,1
2009-06-18,51,39,45,78,Rain,1
2009-06-19,55,35,45,78,NA,3
2009-06-20,55,46,50,71,NA,2
2009-06-21,51,35,43,80,NA,1
2009-06-22,53,37,45,83,NA,3
2009-06-23,51,37,44,82,NA,2
2009-06-24,51,41,46,85,NA,3
2009-06-25,55,41,48,85,NA,4
2009-06-26,59,48,54,88,Rain,3
2009-06-27,59,51,55,96,Fog,6
2009-06-28,60,51,56,95,Fog-Rain,6
2009-06-29,55,50,52,90,Rain,4
2009-06-30,55,50,52,80,Rain,1
2009-07-01,55,46,52,78,NA,3
2009-07-02,55,39,47,84,Rain,2
